e, e_dot, e_int, stamp, 
-0.003005797473821792, 0.005212213144883589, -0.0007574557426690998, 491890000000, 
-0.0024948561056961083, 0.004305737144105759, -0.0006191487218963824, 491958000000, 
-0.002379492460144794, 0.0020876833789233253, -0.0005253430693108463, 492060000000, 
-0.0022344137377348083, 0.0008681412265376665, -0.0004739174869050474, 492162000000, 
-0.0019620746896296115, 0.0013913925683839423, -0.0004383987258339476, 492264000000, 
-0.0017931448791690396, 0.001470896195219229, -0.0003993088871022306, 492366000000, 
-0.0016686244400199168, 0.0009781674986989823, -0.00036158960058790455, 492468000000, 
-0.001625019222238011, 0.0005604188564367618, -0.00033911923609513116, 492570000000, 
-0.001604841487117925, 0.0002126098430066392, -0.0003265656766250569, 492672000000, 
-0.001547248208172869, 0.000259236713550474, -0.00031847392783525367, 492774000000, 
-0.0014337928481606976, 0.0005701621298574248, -0.0003057255028967661, 492876000000, 
-0.0013026187676070666, 0.0008154314685526742, -0.0002855773215960422, 492978000000, 
-0.0010902146538291912, 0.001145260647771688, -0.0002551084179731304, 493080000000, 
-0.001059848936626251, 0.0008092327699360524, -0.0002301788238708339, 493182000000, 
-0.0010165571028433185, 0.0002455251699529093, -0.00021110804621991738, 493284000000, 
-0.0010725461577756334, -4.232407049794181e-05, -0.0002099301464830135, 493386000000, 
-0.0011186764742749933, -0.0003403979047722494, -0.000213851982326263, 493488000000, 
-0.0012805604570689244, -0.0006933809976443032, -0.00023145220594130342, 493556000000, 
-0.0012917477328524551, -0.0005769041952582062, -0.0002460656442797582, 493658000000, 
-0.0012574935086147043, 7.68898281807336e-05, -0.00025532011323573894, 493760000000, 
-0.0011646993436906783, 0.0004234946305392562, -0.0002475960390105225, 493862000000, 
-0.0010238980230821149, 0.0007786516184419648, -0.00022973939169249982, 493964000000, 
-0.0008162014984069987, 0.0011616594842789318, -0.00020031992434531946, 494066000000, 
-0.0006657462019497018, 0.0011938394037747102, -0.00016705638156258769, 494168000000, 
-0.0006103100973209319, 0.0006863046702868895, -0.00013948385317850883, 494270000000, 
-0.0004161063030585499, 0.0008321329963038396, -0.00011281084015527891, 494372000000, 
-0.0004526414805139378, 0.0005255620560233135, -9.860385872622797e-05, 494474000000, 
-0.0005913845150176122, -0.0005842607065302078, -9.734215323933999e-05, 494576000000, 
-0.0006537564980237942, -0.0006703833916995213, -0.00011318549957035628, 494678000000, 
-0.000591235303429638, 4.973719599140244e-07, -0.0001224250877647363, 494780000000, 
-0.0005245174719070711, 0.0004307967537224104, -0.00011796728489070023, 494882000000, 
-0.00044743466280294797, 0.00047933546875563354, -0.00010421249587597713, 494984000000, 
-0.0001831848037525674, 0.0011377755605150124, -7.700912923083909e-05, 495086000000, 
1.9436115468174364e-05, 0.0015562359275704078, -4.074555673915607e-05, 495154000000, 
-0.00010435770141481449, 0.0002627570077925097, -1.7873759313280502e-05, 495256000000, 
-0.000252364477918432, -0.0009060019779553544, -2.2485737591004806e-05, 495358000000, 
-0.0004090491974308996, -0.0010156383200536172, -5.105142511760974e-05, 495460000000, 
-0.0005717500357789174, -0.001064618526201618, -8.22109140752166e-05, 495562000000, 
-0.0006397801073434461, -0.0007691030330418217, -0.00010803862270355087, 495664000000, 
-0.0005710565233749687, 2.3117080131621983e-06, -0.00011883911109982215, 495766000000, 
-0.00048134442136560374, 0.0005281189532594747, -0.00011281207013893457, 495868000000, 
-0.00020118663944490578, 0.0012328996131002097, -8.357250561236521e-05, 495970000000, 
7.267549380518545e-06, 0.001628706569153741, -4.5017567428666065e-05, 496072000000, 
5.761174842078276e-06, 0.0006898260476232801, -1.2543861014820597e-05, 496174000000, 
-0.00013473857684487278, -0.00047335375408463776, -8.113990174818398e-06, 496276000000, 
-0.00013602475886176357, -0.00047261977901280616, -1.7666810724303873e-05, 496378000000, 
-8.05619386690104e-05, 0.00018058879391954127, -2.342168495837645e-05, 496480000000, 
1.3590662247819907e-05, 0.0004987180703652783, -1.3533069018863604e-05, 496548000000, 
7.425412472228388e-06, 0.00029329117047079595, -3.96972426326414e-06, 496650000000, 
-8.23112279475513e-05, -0.000319672967317904, -4.0863435485002e-06, 496752000000, 
